"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"even_odd"
"RT @HalleyBorderCol: MUST READ: They found NOTHING and yet kept the wire tap in place. 
Illegal. Will justice be served?
https://t.co/FmgcD…";FALSE;0;NA;2017-03-04 23:55:33;FALSE;NA;"838176115109720064";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"SHirschberge";72;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:55:32;FALSE;NA;"838176114446983168";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Miriamwirski";248;TRUE;FALSE;NA;NA;TRUE
"RT @mmpadellan: trump making a fuss about Trump Tower #wiretap because the #TrumpRussia walls closing in, &amp; will wreck his ROSNEFT payday.…";FALSE;0;NA;2017-03-04 23:55:32;FALSE;NA;"838176113880883200";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"NancyChadbourne";594;TRUE;FALSE;NA;NA;TRUE
"RT @billyeichner: THEY'RE GOING TO WIRETAP LEFOU https://t.co/8kUMEPMF9s";FALSE;0;NA;2017-03-04 23:55:32;FALSE;NA;"838176111674683392";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"_alexandragold_";149;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:55:32;FALSE;NA;"838176111091646464";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"zanechaffins";248;TRUE;FALSE;NA;NA;TRUE
"RT @KurtSchlichter: Here's what happened. Obama's flunkies got a #wiretap. They found nothing. They got the media to pretend they did. DJT…";FALSE;0;NA;2017-03-04 23:55:31;FALSE;NA;"838176110508572672";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"lduck623";395;TRUE;FALSE;NA;NA;TRUE
"RT @DineshDSouza: Obama's lackeys pretend to deny the explosive #ObamaPhoneTap story while leaving opening the possibility it's true https:…";FALSE;0;NA;2017-03-04 23:55:31;FALSE;NA;"838176109044772864";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"LottieAntonetti";576;TRUE;FALSE;NA;NA;TRUE
"RT @activist360: When Trump goes from freaking out abt a FISA wiretap to complaining abt The Apprentice, it's time to use the 25th Amendmen…";FALSE;0;NA;2017-03-04 23:55:31;FALSE;NA;"838176108935852032";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"NoBrainsTRUMP";416;TRUE;FALSE;NA;NA;TRUE
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";FALSE;0;NA;2017-03-04 23:55:31;FALSE;NA;"838176108117901312";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"c_ducca";28845;TRUE;FALSE;NA;NA;TRUE
"RT @PalmerReport: Carter Page fires back, says Donald Trump was behind Russia conspiracy at GOP Convention https://t.co/wpbmTfHkCI #wiretap…";FALSE;0;NA;2017-03-04 23:55:31;FALSE;NA;"838176107954384898";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"melinda_lu18";155;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:55:31;FALSE;NA;"838176106872107008";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"jvhopman53";220;TRUE;FALSE;NA;NA;TRUE
"@realDonaldTrump Obama says no-one in Whitehouse requested the wiretap.  True it was from justice department, thru CIA, or NSA.";FALSE;0;"realDonaldTrump";2017-03-04 23:55:31;FALSE;"837996746236182529";"838176106603823104";"25073877";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"dadof4DE";0;FALSE;FALSE;NA;NA;TRUE
"RT @Patriot_Drew: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>DEMAND JUDGES NAME<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>

We The People DEMAND The Name Of #FISA Judge Who Approved Democrats #Wiretapping Trump Tower.

#Wir…";FALSE;0;NA;2017-03-04 23:55:30;FALSE;NA;"838176105811017728";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>";"seemstoolate";1188;TRUE;FALSE;NA;NA;TRUE
"RT @RapinBill: The illegal wiretap shows Trump is beyond clean. But Obama on the other hand... #ObamaGate #ObamaWiretapLeaks #wiretap #wire…";FALSE;0;NA;2017-03-04 23:55:30;FALSE;NA;"838176105546788864";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"joecoppp";51;TRUE;FALSE;NA;NA;TRUE
"RT @MarkSZaidEsq: My law partner @BradMossEsq had excellent op-ed published today by @politico abt @realDonaldTrump &amp; FISA https://t.co/T81…";FALSE;0;NA;2017-03-04 23:55:30;FALSE;NA;"838176105496522752";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"gisellegrenier";20;TRUE;FALSE;NA;NA;TRUE
"RT @davidaxelrod: If there were the wiretap @realDonaldTrump loudly alleges, such an extraordinary warrant would only have been OKed by a c…";FALSE;0;NA;2017-03-04 23:55:30;FALSE;NA;"838176105492279298";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"2jenn26";3615;TRUE;FALSE;NA;NA;TRUE
"RT @DineshDSouza: Obama's lackeys pretend to deny the explosive #ObamaPhoneTap story while leaving opening the possibility it's true https:…";FALSE;0;NA;2017-03-04 23:55:30;FALSE;NA;"838176104816984064";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Lisa_Milicaj";576;TRUE;FALSE;NA;NA;TRUE
"RT @DaShanneStokes: RT if you think Trump becomes more illegitimate with every passing day. #resist #wiretap #trumprussia #trumpleaks #ther…";FALSE;0;NA;2017-03-04 23:55:30;FALSE;NA;"838176104808660992";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"gperry70";459;TRUE;FALSE;NA;NA;TRUE
"RT @mikandynothem: We are finding out Obama was as big a fraud as Clint Eastwood predicted, even putting #wiretap in Trump Tower. 
#ObamaGa…";FALSE;0;NA;2017-03-04 23:55:30;FALSE;NA;"838176102631813120";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"brandonspainms";5280;TRUE;FALSE;NA;NA;TRUE
"RT @cinemaven: The FBI can't get a warrant for a #FISA #WIRETAP at #Trump tower without probable cause
Let's enjoy that for a moment
<U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+0099>…";FALSE;0;NA;2017-03-04 23:55:29;FALSE;NA;"838176102233300992";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"AnthonyBourque";1703;TRUE;FALSE;NA;NA;TRUE
"RT @PolluxAurelius: Election was supposed to be Jeb/Hillary so crimes of Bush/Clinton/Obama stayed unpunished

Hence desperation tactics to…";FALSE;0;NA;2017-03-04 23:55:29;FALSE;NA;"838176100635324416";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"Mamadoxie";374;TRUE;FALSE;NA;NA;TRUE
"RT @greeneyes0084: So let me get this straight...Obama had a #wiretap on Trump tower, while he was POTUS, campaigning for Trump's opponent.…";FALSE;0;NA;2017-03-04 23:55:29;FALSE;NA;"838176099968364544";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"BushwackCA";1152;TRUE;FALSE;NA;NA;TRUE
"RT @RealMuckmaker: Donald Trump wiretapped? FBI did gain Russia-related Trump Tower FISA warrant in October https://t.co/EKG3kgiRP1 via @Pa…";FALSE;0;NA;2017-03-04 23:55:29;FALSE;NA;"838176099704004608";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"BlkHairedBetty";47;TRUE;FALSE;NA;NA;TRUE
"RT @ItIzBiz: We seeeeeee you.
#TrumpRussia #FISA  #wiretap Trump Tower #RussiaGate https://t.co/h4qT9742Fv";FALSE;0;NA;2017-03-04 23:55:29;FALSE;NA;"838176098387124224";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"tinyboo49";25;TRUE;FALSE;NA;NA;TRUE
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";FALSE;0;NA;2017-03-04 23:55:29;FALSE;NA;"838176098357821440";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Thirdmanmovies";42999;TRUE;FALSE;NA;NA;TRUE
"RT @MarkDice: Howard Dean is confirming the wiretap happened.  #ObamaGate https://t.co/rkZ2BmPsZB";FALSE;0;NA;2017-03-04 23:55:28;FALSE;NA;"838176096893943812";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Justicegroupie2";334;TRUE;FALSE;NA;NA;TRUE
"RT @TamikaRPrince96: @MarkDice Details of the wiretap https://t.co/0VfitO6knt";FALSE;0;NA;2017-03-04 23:55:28;FALSE;NA;"838176095191117826";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"RealRyanSipple";1;TRUE;FALSE;NA;NA;TRUE
"RT @tedlieu: Either @realDonaldTrump is paranoid like Nixon, or judge found probable cause of crime for #wiretap. Either way our President…";FALSE;0;NA;2017-03-04 23:55:27;FALSE;NA;"838176093072809984";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"thelegendary23";7681;TRUE;FALSE;NA;NA;TRUE
"RT @steph93065: You have peddled a Russia/Trump narrative for months w/o ANY evidence, @jaketapper. NOW, you demand evidence of Trump wiret…";FALSE;0;NA;2017-03-04 23:55:27;FALSE;NA;"838176092846501892";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"BMarcati";1038;TRUE;FALSE;NA;NA;TRUE
"@kylegriffin1 Melissa #McCarthyism!
@nbcsnl #SNL #wiretap #FISA https://t.co/5L4jycavit";FALSE;0;"kylegriffin1";2017-03-04 23:55:27;FALSE;"838162092154814464";"838176092485791744";"32871086";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"harleyb11";1;FALSE;FALSE;NA;NA;TRUE
"RT @tedlieu: Trump's explosive admission of #wiretap at Trump Tower means Congress must appoint special prosecutor to review what was learn…";FALSE;0;NA;2017-03-04 23:55:27;FALSE;NA;"838176092473212928";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"VoterMom16";1087;TRUE;FALSE;NA;NA;TRUE
"RT @MikePenceVP: Of course Obama just issued a statement denying the #wiretap allegations. You know like Benghazi, Ransom, Iran, Russia, DO…";FALSE;0;NA;2017-03-04 23:55:27;FALSE;NA;"838176092405977088";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"ATSoos";1365;TRUE;FALSE;NA;NA;TRUE
"RT @MarkDice: Howard Dean is confirming the wiretap happened.  #ObamaGate https://t.co/rkZ2BmPsZB";FALSE;0;NA;2017-03-04 23:55:27;FALSE;NA;"838176090459893760";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Sherri_Wag";334;TRUE;FALSE;NA;NA;TRUE
"RT @brhodes: No President can order a wiretap. Those restrictions were put in place to protect citizens from people like you. https://t.co/…";FALSE;0;NA;2017-03-04 23:55:27;FALSE;NA;"838176089813860352";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"shannenxoch";42999;TRUE;FALSE;NA;NA;TRUE
"RT @tedlieu: Either @realDonaldTrump is paranoid like Nixon, or judge found probable cause of crime for #wiretap. Either way our President…";FALSE;0;NA;2017-03-04 23:55:26;FALSE;NA;"838176088404668416";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"mrpresident650";7681;TRUE;FALSE;NA;NA;TRUE
"RT @StockMonsterUSA: #WireTap Trump Tower just tip of the Iceberg folks !! Fixing DNC Chair 4Perez, 'Super Structure' 50K trained/paid thug…";FALSE;0;NA;2017-03-04 23:55:26;FALSE;NA;"838176087666380800";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"lynnj123";438;TRUE;FALSE;NA;NA;TRUE
"RT @frenchfortrump: Ben Rhodes, WH Fiction Writer proclaims
@POTUS &amp; NYtimes...Liars?
ONLY a Corrupt OBAMA Administration
would #wiretap wh…";FALSE;0;NA;2017-03-04 23:55:26;FALSE;NA;"838176086873649152";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"RommelRoo";484;TRUE;FALSE;NA;NA;TRUE
"RT @AltStateDpt: Manafort resigns
Flynn fired
Sessions recusal
GOP Platform change
No tax return
Steele dossier
Alleged wiretap

All roads…";FALSE;0;NA;2017-03-04 23:55:26;FALSE;NA;"838176086827679746";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"munchcrunch4";361;TRUE;FALSE;NA;NA;TRUE
"RT @Acosta: Sasse.. a Republican... says Trump should ask for FISA wiretap order to be released, if it exists https://t.co/IvDKVjWtHB";FALSE;0;NA;2017-03-04 23:55:26;FALSE;NA;"838176086697652226";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"JustSchmeltzer";787;TRUE;FALSE;NA;NA;TRUE
"RT @frenchfortrump: Ben Rhodes, WH Fiction Writer proclaims
@POTUS &amp; NYtimes...Liars?
ONLY a Corrupt OBAMA Administration
would #wiretap wh…";FALSE;0;NA;2017-03-04 23:55:26;FALSE;NA;"838176085674164224";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"TinaOrt79591465";484;TRUE;FALSE;NA;NA;TRUE
"RT @MarkDice: Howard Dean is confirming the wiretap happened.  #ObamaGate https://t.co/rkZ2BmPsZB";FALSE;0;NA;2017-03-04 23:55:25;FALSE;NA;"838176083887284224";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"EggRetweet";334;TRUE;FALSE;NA;NA;TRUE
"RT @politico: Analysis: Trump’s wiretap rant betrays ignorance of the law https://t.co/gI7x7g0lZY via @POLITICOMag https://t.co/e9h0yUhXzZ";FALSE;0;NA;2017-03-04 23:55:25;FALSE;NA;"838176082750816256";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"rgproductdotcom";103;TRUE;FALSE;NA;NA;TRUE
"RT @Impeach_D_Trump: At what point do we deem the President
 
MENTALLY UNSTABLE
UNFIT
DANGER TO OUR COUNTRY

#wiretap
Trump Tower
#FISA";FALSE;0;NA;2017-03-04 23:55:25;FALSE;NA;"838176082532651008";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"TVNewsWatchDog";45;TRUE;FALSE;NA;NA;TRUE
"While I've been working 18 hour days I see @realDonaldTrump is playing golf and tweeting nonsense. #Trumprussia #resist #wiretap #moron";FALSE;0;NA;2017-03-04 23:55:25;FALSE;NA;"838176081349869568";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"magsv1";0;FALSE;FALSE;NA;NA;TRUE
"RT @sweetatertot2: Soviet Style censorship of the   #ObamaGate hashtag to by twitter to protect their furor! Keep tweeting folks. #WireTap…";FALSE;0;NA;2017-03-04 23:55:24;FALSE;NA;"838176081190379520";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"brad_sando";913;TRUE;FALSE;NA;NA;TRUE
"RT @RealMuckmaker: Congressman Declares Judge Had Probable Cause To Wiretap Trump: ‘You’re In Deep Shit’ https://t.co/kQpnJ08CZq via @Bipar…";FALSE;0;NA;2017-03-04 23:55:24;FALSE;NA;"838176080636817408";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"biggirl203";68;TRUE;FALSE;NA;NA;TRUE
"Trump, showcasing his schizophrenic paranoia, accuses Obama of ‘Nixon/Watergate’ plot to wiretap Trump Tower https://t.co/nH42X0azp0";FALSE;0;NA;2017-03-04 23:55:24;FALSE;NA;"838176079160365058";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"bens_on";0;FALSE;FALSE;NA;NA;TRUE
"RT @Harry1T6: It's difficult to fathom how, after using the IRS as his personal Gestapo against Republicans, Obama could POSSIBLY wiretap T…";FALSE;0;NA;2017-03-04 23:55:24;FALSE;NA;"838176078246121472";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"albybrava";710;TRUE;FALSE;NA;NA;TRUE
"RT @seanmdav: Instead of denying the Trump wiretap, Obama's top political advisers are justifying, on the record, hypothetical wiretaps of…";FALSE;0;NA;2017-03-04 23:55:24;FALSE;NA;"838176078116098048";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"oldusarmyvet";438;TRUE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:55:24;FALSE;NA;"838176077990281216";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Rhondeezie";250;TRUE;FALSE;NA;NA;TRUE
"RT @NetworksManager: Obama censored historical facts \"islamic terrorism\" from @WhiteHouse records, of course he #wiretap Trump Tower.
#DC
h…";FALSE;0;NA;2017-03-04 23:55:23;FALSE;NA;"838176076895404032";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"kimdeniselane";15;TRUE;FALSE;NA;NA;TRUE
"RT @MarkDice: Howard Dean is confirming the wiretap happened.  #ObamaGate https://t.co/rkZ2BmPsZB";FALSE;0;NA;2017-03-04 23:55:23;FALSE;NA;"838176074261483520";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"RealRyanSipple";334;TRUE;FALSE;NA;NA;TRUE
"RT @DavidCornDC: The president doesn't wiretap. The FBI and NSA do. And the DOJ processes surveillance requests for FISA court. https://t.c…";FALSE;0;NA;2017-03-04 23:55:22;FALSE;NA;"838176072487350272";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"ShariSauseda";4887;TRUE;FALSE;NA;NA;TRUE
"RT @RickCanton: \"I did not have sexual relations with that woman.\" - Bill Clinton

\"I did not #wiretap that President-elect.\" - Barack Obam…";FALSE;0;NA;2017-03-04 23:55:22;FALSE;NA;"838176072277487616";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>";"josie15630098";84;TRUE;FALSE;NA;NA;TRUE
"RT @StockMonsterUSA: #ObamaGate 

Barrack Obama Hussein &amp; #FISA Judges MUST Be Held Accountable !!!

#LockHimUp #WireTap
@realDonaldTrump T…";FALSE;0;NA;2017-03-04 23:55:22;FALSE;NA;"838176072227303424";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Gr8fulami63";1034;TRUE;FALSE;NA;NA;TRUE
"RT @thehill: Top Obama adviser fires back at Trump over wiretapping claims https://t.co/nFLy5hIYTk https://t.co/cb76cqhsZR";FALSE;0;NA;2017-03-04 23:55:22;FALSE;NA;"838176070897700866";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"PhoenixTatsCuts";20;TRUE;FALSE;NA;NA;TRUE
"RT @OccupyDemocrats: #Breaking News: Dan Rather Just Said What We’re All Thinking About Trump’s Wiretap Scandal https://t.co/2KxTf0zq0p";FALSE;0;NA;2017-03-04 23:55:22;FALSE;NA;"838176069458911232";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"nschim";44;TRUE;FALSE;NA;NA;TRUE
"RT @KamVTV: YES! @seanhannity hammers Valerie Jarret on Twitter over #wiretapping and WINS! Epic TAKEDOWN! #TrumpTower 
MAGA!! 
https://t.c…";FALSE;0;NA;2017-03-04 23:55:21;FALSE;NA;"838176068716670980";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"OhCarolD51";1093;TRUE;FALSE;NA;NA;TRUE
"RT @DavidCornDC: The president doesn't wiretap. The FBI and NSA do. And the DOJ processes surveillance requests for FISA court. https://t.c…";FALSE;0;NA;2017-03-04 23:55:21;FALSE;NA;"838176067810635778";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"TrashFilmGuru";4887;TRUE;FALSE;NA;NA;TRUE
"RT @VicStoddard: Offering No Evidence, Trump says that Obama had Trump Tower wiretapped.
#TrumpRussia #AMJOY #WireTap #FISA #Resist #russia…";FALSE;0;NA;2017-03-04 23:55:21;FALSE;NA;"838176067265298432";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Qionisolo";277;TRUE;FALSE;NA;NA;TRUE
"RT @Capt_USA76: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>DEMAND JUDGES NAME<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>

We The People DEMAND The Name Of #FISA Judge Who Approved  #Wiretapping Trump Tower.

#WireTap 
#Obam…";FALSE;0;NA;2017-03-04 23:55:21;FALSE;NA;"838176064987938816";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"usmc_05";30;TRUE;FALSE;NA;NA;TRUE
"RT @MikePenceVP: Of course Obama just issued a statement denying the #wiretap allegations. You know like Benghazi, Ransom, Iran, Russia, DO…";FALSE;0;NA;2017-03-04 23:55:20;FALSE;NA;"838176064123744256";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"jess_sandhu";1364;TRUE;FALSE;NA;NA;TRUE
"RT @sjredmond: Trump Tower. This just in. The NSA confirms that it wasn't a #Wiretap that was ordered, it was a baby monitor.";FALSE;0;NA;2017-03-04 23:55:20;FALSE;NA;"838176063389855746";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"uglywebsites";3086;TRUE;FALSE;NA;NA;TRUE
"RT @tteegar: More of our suspicions confirmed 
#ObamaGate #wiretap 
More Alinsky tactics used 
#ARRESTObama #TrumpTheResistance…";FALSE;0;NA;2017-03-04 23:55:20;FALSE;NA;"838176062303522818";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>";"seemstoolate";589;TRUE;FALSE;NA;NA;TRUE
"This is classic deflection.
#wiretap";FALSE;0;NA;2017-03-04 23:55:20;FALSE;NA;"838176061837955072";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"saxmaniac";0;FALSE;FALSE;NA;NA;TRUE
"Turncoat! Lindsey Graham DISCUSSES TRUMP'S OBAMA WIRETAP TWEETS AT TOWN HALL https://t.co/5r57mkoYhr via @YouTube";FALSE;0;NA;2017-03-04 23:55:20;FALSE;NA;"838176060386729984";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"ButifldrmLori";0;FALSE;FALSE;NA;NA;TRUE
"RT @MissLizzyNJ: \"Obama was a lawyer, he knows he can't authorize a wiretap.\"

Knowing the law &amp; following it are 2 different things &amp; oh,…";FALSE;0;NA;2017-03-04 23:55:19;FALSE;NA;"838176059782750208";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"flee8250aolcom";212;TRUE;FALSE;NA;NA;TRUE
"RT @The2ndguardsUS: Make no mistake @SpeakerRyan is involved. #ObamaGate #WireTap #TrumpTower #FISA";FALSE;0;NA;2017-03-04 23:55:19;FALSE;NA;"838176059434508288";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Ken_PNW";69;TRUE;FALSE;NA;NA;TRUE
"Trump’s Wiretap Rant Betrays Ignorance of the Law https://t.co/Mf3SnTagHa";FALSE;0;NA;2017-03-04 23:55:19;FALSE;NA;"838176058574794752";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"erictshepherd";0;FALSE;FALSE;NA;NA;TRUE
"RT @SheriffClarke: Obama is sleazy. Don't believe a word. Lied on shovel ready jobs, Iran deal &amp; Obamacare, if you like your doctor. https:…";FALSE;0;NA;2017-03-04 23:55:19;FALSE;NA;"838176056720896002";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"MAMASLAVV";250;TRUE;FALSE;NA;NA;TRUE
"@POTUS 

Send us whatever you're smoking. BTW if all YOU have to do is create #fakenews (Obama wiretap) then stop complaining.";FALSE;0;"POTUS";2017-03-04 23:55:19;FALSE;NA;"838176056653807620";"822215679726100480";"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"Daddy522";0;FALSE;FALSE;NA;NA;TRUE
"RT @GaltsGultch: NSA Director Mike Rogers Told Trump About The Wire Taps And Was Removed From Office
#TRUMP #TrumpTower #WireTap #ThingsWeS…";FALSE;0;NA;2017-03-04 23:55:18;FALSE;NA;"838176055546507264";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"DeplorableLuna";956;TRUE;FALSE;NA;NA;TRUE
"RT @politico: Analysis: Trump’s wiretap rant betrays ignorance of the law https://t.co/gI7x7g0lZY via @POLITICOMag https://t.co/e9h0yUhXzZ";FALSE;0;NA;2017-03-04 23:55:18;FALSE;NA;"838176055408144384";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"katherineislay";103;TRUE;FALSE;NA;NA;TRUE
"RT @tedlieu: Mr. President: If there was a wiretap at Trump Tower, that means a fed judge found probable cause of crime which means you are…";FALSE;0;NA;2017-03-04 23:55:18;FALSE;NA;"838176055374540800";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"vlherrou";28845;TRUE;FALSE;NA;NA;TRUE
"RT @CNNsucksballs: Calmly ask a liberal what solution they have about illegal immigration and you'll get this response #berkeleyprotests #w…";FALSE;0;NA;2017-03-04 23:55:18;FALSE;NA;"838176055303237632";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"NoCaliphate";3;TRUE;FALSE;NA;NA;TRUE
